id,date,intro,title
TqMhR0mTH1PRWyuslKyUXJ,"Tue, Jan 31 2017. 02 04 AM",Chairman Ajay Piramal says the acquisition  is a prelude to Piramal Enterprisess plans to spin off and list its financial services unit and pharma business,"Piramal Enterprises buys drug portfolio from UK firm for Rs1,160 crore"
hRwhMuEghQ22exY8f8QFTP,"Tue, Jan 31 2017. 09 24 PM",Jeff Bezos says Amazon is prepared to support a lawsuit being brought by Washingtons attorney general against Donald Trump over  the US immigration ban,CEO Jeff Bezos says Amazon backs suit opposing Donald Trump order
Pf1lcfNdbHPYpbqBAm9fuO,"Tue, Jan 31 2017. 08 34 PM","Both Frankfurt, given its financial ecosystem, and Dublin, with its low-tax, English-speaking location, are on the top of the lists of banks looking to set their EU headquarters out of UK ",What the worlds biggest bank bosses say about Brexit exodus
dDMgTai79rEyIbygSaP5GM,"Tue, Jan 31 2017. 07 49 PM",A court issued a non-bailable warrant against Vijay Mallya in the IDBI loan case as the CBI sought his extradition from the UK,Vijay Mallya case: CBI court issues non-bailable warrant
5vFXMqqMbbz8bVVoCXCosL,"Tue, Jan 31 2017. 06 09 PM","The scheme involved so-called mirror trades between the Deutsche Banks Moscow, London and New York offices from 2011 to 2015",Deutsche Bank fined $630 million for failures over Russian money-laundering
n2dTS0ZiLiJ8CKpg41RVKN,"Tue, Jan 31 2017. 06 18 PM",The WeWork deal could be among the first from SoftBanks $100 billion technology fund,SoftBank considers investment of over $1 billion in WeWork: report
rk3JGX2pMwis1fWGoh2CjL,"Tue, Jan 31 2017. 05 03 PM",Mylan NV has been trying to market a generic version of Teva Pharma Copaxonee drug used for the treatment of multiple sclerosis,US court rejects Tevas patent-infringement claims on Copaxone
bkJQev6W5sg1NFmjuRyWIM,"Tue, Jan 31 2017. 03 37 PM","The recall by te Tata Motors affects 1,554imported 2016-2017 Range Rover and 3,438 imported 2016-2017 Range Rover sport series vehicles","Tata Motors JLR to recall 6,438 vehicles in China for defective seat belts"
mBbtyHtQcGCSDCIPA1DR3O,"Thu, Jan 26 2017. 03 02 PM","RBS has now taken £6.7 billion of provisions related to as many as 15 mortgage investigations and lawsuits, and said further charges may still be needed",RBS to take $3.8 billion charge tied to US mortgage probe
VrILsoCRuUj4FVNxOyD9VO,"Thu, Jan 26 2017. 10 18 AM","Fed is about to go rapid-fire on interest rates, boosting them in the second half of this year and following that with a rise in every single quarter of 2018, says BNP",BNP says Fed to hike rates every quarter in 2018 
N9rLeGpT6nkcNFV47eHH3J,"Wed, Jan 25 2017. 11 50 PM","Piramal Finance also seeks to form a JV for slum redevelopment investments, lend to new sectors and begin housing finance in four months time","Piramal Finance to start home loans in four months, eyes small corporate lending too"
nMOoIUKb2HznVuCxAynZRK,"Thu, Jan 26 2017. 07 23 AM","At a time when demonetisation had hit credit growth for most banks, Kotak Mahindra Banks loan disbursals grew 12%, driven by its corporate loan book",Kotak Mahindra Bank: A lot of luck and a bit of grit
xPDhhLWAe0W6kNJ8AvWBZI,"Wed, Jan 25 2017. 05 58 PM","Over 50,000 officers are planning to protest on 30 January against the decision which they estimate will leave as many as 40% of CBEC employees without work",GST: CBEC officials oppose ceding taxpayer base to states
GxnRXMkujyhovhDmrqjEMI,"Wed, Jan 25 2017. 02 06 PM","Kotak Mahindra Banks Q3 profit rose to Rs879.76 crore from Rs634.72 crore a year ago, IDFC Banks net profit fell 21% due to increase in provisions","Q3 results: Kotak Mahindra Banks profit up 39%, IDFC Banks down 21%"
ZrulliPLUECaxNhpwhIXdN,"Mon, Jan 16 2017. 04 15 PM",Benchmark Brent crude oil was down 10 cents a barrel at $55.35 by 2.45 pm and US light crude fell 10 cents to $52.27,Oil prices fall on doubts over output cuts 
g1Tp5gP67uBMqp7mwjD5YO,"Mon, Jan 16 2017. 01 49 PM",An oil ministry official says India has the best fuel consumption growth amongst the large economies in the world,India fuel consumption to hit 200 million tonnes in FY17: oil ministry
uNn22FVohHnlCNsOtJz4EO,"Mon, Jan 16 2017. 12 19 AM","The development may potentially bring down wind energy tariffs, which currently range from Rs3.9 per unit to Rs5.9 per unit, say experts",SECIs 1GW wind power tender sees high interest
DOrskaZjzz5mR2T6PeB0AL,"Sun, Jan 15 2017. 11 47 PM",The government is looking to monetize 75 national highways through international competitive bidding,Roads and renewables infrastructure deals seen rising in 2017
TmisKpIQScwFp3rsKYRxwO,"Mon, Jan 16 2017. 07 51 AM",A timely commissioning of projects under construction and proof that NTPC is extracting the intended benefits from the Chhabra plant will add to investor confidence,What will make the Rajasthan acquisition tick for NTPC?
VXlFIZSlVO1l8ToMRwq9TP,"Sun, Jan 15 2017. 11 49 PM","Hindustan Petroleum, as part of its expansion plan in the LNG segment, is also testing waters to enter the spot market this year",HPCL in talks with six foreign suppliers for gas at LNG terminal
ZMAnnFXetk2byitVjJjdEK,"Mon, Jan 16 2017. 12 54 AM","Reliance Industries petrochemical business is estimated to report a drop in EBIT on overall weaker margins, planned shutdown and impact of demonetization",RIL Q3: Strong refining margins may offset petchem weakness
ja3Nizhv4Mp7FYDM0bEWBL,"Fri, Jan 20 2017. 08 45 AM",Apple is seeking a 15-year tax holiday on imports of components and equipment of iPhone s,"Apple is ready to start making iPhones in India, but at a price"
22gKFsmn9CELtWF1yh2pNO,"Fri, Jan 20 2017. 12 36 PM","Technological advancements require govts, businesses and academic institutions to develop more educated and highly skilled workforces, say executives at Davos ",Impact of job-stealing robots a growing concern among global CEOs at Davos
32kLqMlXEh0w4GhvLKxGkN,"Fri, Jan 20 2017. 01 37 AM",Report cites a lack of statute recognizing privacy rights and rights over personal data,Indian data protection norms insufficient: report
hpx07YqM6MOGoHGrQXu2hN,"Thu, Jan 19 2017. 04 54 PM","Alibabas UCWeb plans to invest Rs200 crore in India, Indonesia over the next 2 years to push distribution of user generated content through its UC News platform","UCWeb to invest Rs200 crore in India, Indonesia over 2 years"
PScr6wFcWKkWAhlajryHYJ,"Thu, Jan 19 2017. 03 47 PM",The sale of Fabric to Google will give some breathing room for Twitter after charting an independent path without a suitor,Google grabs Twitter app platform Fabric
TirX0FgBfIrOUQP2AqCwSO,"Wed, Jan 18 2017. 02 59 PM",Qualcomm was alleged to have abused its dominant position in the market for cell phone processors ,Mobile chipmaker Qualcomm hit with US antitrust suit 
djXqGXjd5UOcGTeiudHBSI,"Wed, Jan 18 2017. 11 11 AM","Mark Zuckerberg faced hours of tough, public questioning about where Oculus obtained its ideas and how much he knew about the start-up when Facebook bought it",Facebooks Mark Zuckerberg questioned at trial over VR technology
UKeBtqn6OUjrVEmDLTAzhP,"Wed, Jan 18 2017. 12 40 AM","Naukri, Info Edge (India) CEO Hitesh Oberoi on Indias changing jobs scenario, investments in Zomato and how Info Edge is growing into an investor role",We are worried about a slowdown in IT: Naukri CEO Hitesh Oberoi
cdwkzXlagRIi9QS8u1ZIoJ,"Tue, Jan 03 2017. 08 43 AM",Anshu Jain is restarting his career at a much smaller firm after leaving Germanys largest bank amid mounting legal and regulatory problems,Anshu Jain joins Cantor as president in post-Deutsche Bank restart 
1BurSEK9jrvDyAcjrhM4hK,"Mon, Jan 02 2017. 10 17 PM","In a letter to Wipro employees, Azim Premji urged them to increase their commitment to others and find common ground rather than focussing on conflicts",Azim Premji tells Wipro staff 2016 has raised obstacles on path to better world  
9hqw1qUu1TgKMh3J4dbQHP,"Mon, Jan 02 2017. 08 46 PM",Vishal Sikka stressed the importance of automation in New Year message to Infosys employees,Vishal Sikka tells Infosys employees road ahead not easy
PmjmPCiCtdqJw5M6F6mNYN,"Fri, Dec 30 2016. 10 26 PM","Without naming anyone, Ratan Tata says the ethics and values of Tata group have been challenged by people who are known not to practice what they often preach",Ratan Tata points to well-orchestrated move to destroy personal reputations 
pxy8s9lnJGbZ55F07vDyrN,"Thu, Dec 29 2016. 02 46 PM",Dentsu shares declined to the lowest level in two weeks in Tokyo trading after Tadashi Ishii announced his resignation without naming an obvious successor,Dentsu CEO Tadashi Ishii to quit over employee suicide blamed on overwork
oxgZihdWTzj0Ns5iw0SCNN,"Mon, Dec 26 2016. 12 51 AM",Shankar Sharma of First Global Securities believes demonetisation will affect larger companies more than smaller ones,I think India is going to lag other emerging markets next year: Shankar Sharma
4rVveTadZcuUfQODLIRnML,"Sun, Dec 25 2016. 11 41 PM","Pramod Bhasin of Clix Capital says to face competition from the likes of Amazon, Paytm in lending, it is essential to innovate and explore technology, analytics","We will see competition from Amazon, Paytm in lending: Clixs Pramod Bhasin"
d7XC7k0rjgrsMJpN7wRwQN,"Tue, Jan 17 2017. 03 04 PM","d.light raised $5 million in equity from new investor Norfund, as well as $5.5 million in grant funding from Beyond the Grid and Shell Foundation","Solar lamps firm d.light raises $10.5 million from Norfund, Shell Foundation"
IUU4NKHVwvBP2fcvejZphM,"Wed, Jan 18 2017. 12 02 AM","Amplus Energy, through investor I Squared Capital, is interested in the acquisition given the solar power tariffs awarded in some of the PPAs signed by Kiran Energy",Amplus plans acquisition of solar power firm Kiran Energy
mf6g1hQV6OlV6HIW5mQTiN,"Wed, Jan 18 2017. 01 09 AM","Indias potential clearly positions us as the leading global driver of growth in energy consumption in the next 20 years, possibly surpassing China in the process",Indias economic growth is linked to the fortunes of the energy sector
5bEC6al20i1FyRHxzIYTFM,"Tue, Jan 17 2017. 12 42 PM",Reliance announced relook at exploration and production segment in its financial presentation made to analysts for its Q3 earnings on Monday,Reliance revives exploration and production activities after eight years
8ntrOlu9l5gTwzhwUTftLJ,"Tue, Jan 17 2017. 03 30 PM",ReNew Power will use the proceeds from the ADB investment to develop and expand capacities of 709MW across its pan-India operations ,ReNew Power secures $390 million debt funding from ADB
9lYaaEwVO2cXdRaqHieRVL,"Tue, Jan 17 2017. 06 00 PM",Brent crude futures were up 77 cents at $56.63 per barrel at 3.50pm,"Oil prices rise on weaker dollar, Saudis commitment to cut output"
umAx7yqTaHA6mZpR8eD3RN,"Tue, Jan 17 2017. 04 36 PM","EAC gives green signal to Cairn India for undertaking drilling works of 64 exploratory, appraisal wells in KG basin at Prakasam, Guntur districts of Andhra Pradesh","Cairn India gets nod for drilling 64 exploratory, appraisal wells in KG-basin"
DCgf8u6nZyo3bsnoTNHU9H,"Wed, Jan 25 2017. 07 20 PM","Indian Banks net interest income increased 12.22% to Rs1,246.57 crore from Rs1,110.81 crore last year",Indian Bank profit rises more than six-fold to Rs373.48 crore
1xBwD0tTIlQyA5g06sFSSO,"Wed, Jan 25 2017. 06 49 PM","According to a report by Motilal Oswal, only 3.5% of the money cancelled by demonetisation was not returned to the system ","Demonetisation gains may be just Rs72,800 crore, says Motilal Oswal report"
6LvpB4iCaCEvKyumcgftLK,"Wed, Jan 25 2017. 10 41 AM","Payment firms push for opening up of the market to a larger number of non-banking entities allowing installation of PoS machines, amid the Modi govts growing digital transaction push",Payment companies seek to crack banks monopoly on card use 
erAg4NCo3FBv9y8kISK8oJ,"Wed, Jan 25 2017. 08 12 AM","The cash ban has weakened loan growth and non-interest income, eroding the pace of profit growth at HDFC Bank, says an analyst",HDFC Banks world-beating profit growth at risk because of demonetisation
jAHqgAyh6mlAbr5XSziV8H,"Mon, Jan 16 2017. 12 34 AM",Ratnagiri Gas is aiming to turn its Dabhol LNG terminal into an all-weather port,Ratnagiri Gas eyes new business plan for LNG terminal
3IKSrIIBRIz83vsaabfTiI,"Mon, Jan 16 2017. 12 27 AM",NTPC stands to benefit from deal as setting up a greenfield thermal power plant of a similar capacity will cost more,NTPC to pay Rs700 cr to Rajasthan govt for stake in Chhabra plant
ZHZIEeoZpFntkOcWlNZgeK,"Sun, Jan 15 2017. 02 17 PM","The cap on exports coupled with lack of enthusiasm among mining companies to revive their activities, has hurt the business sentiment of  this belt ",Goa polls: Mining ban-hit people pin hopes on election
PCoLFqQ9nhfK6opEnMIBDI,"Tue, Jan 17 2017. 04 58 PM",Nadella says Microsoft has already created a tremendous amount of high-paying jobs in the US,Microsofts Satya Nadella not perturbed by Donald Trump warnings on US jobs 
o5tCTeRmbIBMn2tUvxVWyM,"Tue, Jan 17 2017. 01 16 PM","Prosecutors seek Jay Y. Lees arrest on allegations including bribery and embezzlement, which if proven could prompt him to relinquish duties at the family business  as the successor to Samsung Group ",Samsung succession in disarray as Jay Y. Lee criminal case advances
05fitg1rP4ZTDTrPaXgTiP,"Sat, Dec 24 2016. 10 43 AM",Tata Chemicals said 75.67% votes polled in favour of the Tata Sons resolution to remove Nusli Wadia as an independent director at the companys EGM,Tata Chemicals removes Nusli Wadia as director
XbiiKEZVtXw4kasiC3KdTJ,"Fri, Dec 23 2016. 09 50 PM",Ratan Tata made a brief intervention at the meeting of shareholders of Tata Chemicals to express his views on the battle with Cyrus Mistry ,"Ratan Tata speaks out on Mistry feud, sees move to damage his reputation"
bhISxwXFju888iMvaDCvLL,"Fri, Dec 23 2016. 11 52 AM",Tata Chemicals Fridays EGM will be the third and last called for removal of Nusli Wadia as independent director from Tata group companies,Nusli Wadia writes to Tata Chemicals shareholders ahead of EGM today
DIVuMhmeH6Ume1m7Dr9OlK,"Wed, Feb 01 2017. 01 40 PM","DreamWorks Animation SKG previously agreed to a $50 million settlement, while two Sony Pictures units and Blue Sky Studios reached deals worth $19 million",Disney agrees to pay $100 million to end no-poaching lawsuit
LFR1sqmkusGexfwRBhouuI,"Wed, Feb 01 2017. 11 56 AM",Amazon has agreed to a 50-year lease for about 900 acres of property from Northern Kentucky International Airport ,Amazon to spend $1.49 billion on air cargo hub in US amid expansion plans
bLkjwL6HRyH6Zt09NFqAZO,"Wed, Feb 01 2017. 12 37 PM"," Apple Inc. will continue to press the White House to reverse the order,  CEO Tim Cook  told the Wall Street  Journal in an interview ","Apple weighs legal action on Donald Trumps immigration order, says report"
HeH0FBceT5fdGOhsLGig8O,"Tue, Jan 31 2017. 11 13 PM","The private equity group, led by New York Life and Jacob Ballas, has invested about $50 million in Centrum Direct for a 30% stake",PE investors buy stake in Centrums forex business
TTCxd5E26rnxp2f1sD1xYK,"Wed, Feb 01 2017. 11 12 AM","In other news, GDP growth in FY18 is expected to be between 6.75% and 7.5%, still lower than FY16s 7.6%",News in Numbers | Apple sold 78.3 million iPhones in the December quarter
TuehxE1ZpalYexm5jKJCvO,"Wed, Feb 01 2017. 01 41 AM","US visa reforms may force Indian IT companies, which depend on H1B visas for recruitments, to make fundamental changes to business strategies",What H1B visa reforms mean for Indian IT companies
